period,cohort,cohort_month,origin,family,model_id,model_name,quantile,representation,n_train_breaches,train_order_id_sha256,fitted_model_sha256,model_hash_type,unconditional_training_quantile,unconditional_reference_loss,baseline_pinball_loss,dq0_reference_loss,skill,skill_vs_dq0,skill_vs_unconditional,nominal_coverage,order_id_sha256,n_orders,pinball_loss,empirical_coverage,coverage_error,median_prediction,mean_prediction,median_actual,mean_actual,mean_exceedance,p90_absolute_error,model_family,specification,n_obs,coverage,comparison,reference_model,reference_specification,later_month_count,primary_evidence_available,median_skill,favourable_month_count,high_support_guard_available,high_support_median_skill,high_support_favourable_month_count,support_ge20_gain_present,high_support_guard,gain_only_low_support,coverage_guard_available,median_absolute_coverage_error_deterioration,coverage_not_materially_worse,coverage_materially_worse,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason,constituent_fitted_model_count,delta_pinball_loss
later,2018-02,2018-02,2018-02-01,random_forest_leaf_weighted_quantile,DQB,Promise + both profile blocks,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,dbeca9198fd5da71360dd15ef3ffc62595beb43bc94647c4428027ae99284daf,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.35475161987,4.35475161987,0.0114073155611,0.0114073155611,0.0170139316977,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.30507559395,0.448164146868,-0.0518358531317,7,6.66090712743,8,12.5777537797,13.1624266145,21,random_forest_leaf_weighted_quantile,DQB,926,0.448164146868,DQB-DQ0,DQ0,DQ0,6,True,0.00714874448574,4,True,0.00219154065308,4,True,True,False,True,0.0295212540302,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.0496760259179
later,2018-02,2018-02,2018-02-01,random_forest_leaf_weighted_quantile,DQB,Promise + both profile blocks,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,dbeca9198fd5da71360dd15ef3ffc62595beb43bc94647c4428027ae99284daf,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.52300215983,3.52300215983,0.0678662293474,0.0678662293474,0.0212430396859,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.28390928726,0.815334773218,-0.0846652267819,21,20.2440604752,8,12.5777537797,13.6315789474,21,random_forest_leaf_weighted_quantile,DQB,926,0.815334773218,DQB-DQ0,DQ0,DQ0,6,True,0.0482986236869,5,True,0.025024656592,4,True,True,False,True,0.0172347055609,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.23909287257
later,2018-02,2018-02,2018-02-01,random_forest_leaf_weighted_quantile,DQG,Promise + state-OD profiles,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,6bbeff98014d3c81350905ae82d1f7724cfe500ae529a126e2e5b190007b1e1a,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.35475161987,4.35475161987,0.000495970241785,0.000495970241785,0.00616446800641,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.35259179266,0.447084233261,-0.0529157667387,7,6.57451403888,8,12.5777537797,13.30078125,21,random_forest_leaf_weighted_quantile,DQG,926,0.447084233261,DQG-DQ0,DQ0,DQ0,6,True,-0.00395175137805,2,True,-0.00273863255938,3,False,False,True,True,0.0427068073784,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.00215982721382
later,2018-02,2018-02,2018-02-01,random_forest_leaf_weighted_quantile,DQG,Promise + state-OD profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,6bbeff98014d3c81350905ae82d1f7724cfe500ae529a126e2e5b190007b1e1a,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.52300215983,3.52300215983,0.0612144805812,0.0612144805812,0.0142585857285,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.30734341253,0.814254859611,-0.0857451403888,21,20.4136069114,8,12.5777537797,13.5872093023,22,random_forest_leaf_weighted_quantile,DQG,926,0.814254859611,DQG-DQ0,DQ0,DQ0,6,True,0.0115657390639,4,True,-0.00106974430355,3,False,False,True,True,0.0312415009927,False,True,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders,,-0.2156587473
later,2018-02,2018-02,2018-02-01,random_forest_leaf_weighted_quantile,DQS,Promise + seller profiles,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,9692f1e73aaf52a364fc1ac271368a6fe1356b48b0cee76b8fb8b151e18c4c87,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.35475161987,4.35475161987,0.00644761314321,0.00644761314321,0.0120823572926,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.32667386609,0.434125269978,-0.0658747300216,7,6.44060475162,8,12.5777537797,13.0687022901,21,random_forest_leaf_weighted_quantile,DQS,926,0.434125269978,DQS-DQ0,DQ0,DQ0,6,True,0.0154878362616,6,True,0.0139352724661,6,True,True,False,True,0.0110967628614,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.0280777537797
later,2018-02,2018-02,2018-02-01,random_forest_leaf_weighted_quantile,DQS,Promise + seller profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,9692f1e73aaf52a364fc1ac271368a6fe1356b48b0cee76b8fb8b151e18c4c87,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.52300215983,3.52300215983,0.0356190417803,0.0356190417803,-0.0126170781165,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.3975161987,0.822894168467,-0.0771058315335,20,20.4190064795,8,12.5777537797,14.756097561,20,random_forest_leaf_weighted_quantile,DQS,926,0.822894168467,DQS-DQ0,DQ0,DQ0,6,True,0.0627893466798,6,True,0.0774630498739,6,True,True,False,True,-0.00235824507533,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.125485961123
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQB,Promise + both profile blocks,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,595d1a31b53443414535689fe934c4521ef57fee57f69b14387cb4be29c78d31,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.37848811968,4.37848811968,0.000360714418154,0.000360714418154,0.000612134278563,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.37690873589,0.394168466523,-0.105831533477,6.03000020981,6.02279169977,8,12.5777537797,12.6345185962,21.9099998474,xgboost_quantile,DQB,926,0.394168466523,DQB-DQ0,DQ0,DQ0,6,True,-0.000152139854368,2,True,-0.000254464465177,1,False,False,True,True,-0.000880974879912,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.00157938379448
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQB,Promise + both profile blocks,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,31c9dc3c102d36764f34f7b71d8f015b4ff80b67431fffc3a7cbe76446a95af7,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.34025176236,3.34025176236,0.00136153433312,0.00136153433312,0.00580584934218,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.3357038949,0.831533477322,-0.0684665226782,20.9224948883,20.9449597002,8,12.5777537797,14.8337085797,19.6185312271,xgboost_quantile,DQB,926,0.831533477322,DQB-DQ0,DQ0,DQ0,6,True,-0.00411813543947,2,True,-0.00385617313606,2,False,False,True,True,0.00161987041037,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.0045478674557
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,aece5b7678aa6d4ddac52700ffe17187aa73e5cfd9d3626c183252aea1e2ae2d,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.37848811968,4.37848811968,0.000425458803656,0.000425458803656,0.000676862380167,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.37662525337,0.394168466523,-0.105831533477,6.03000020981,6.02595048177,8,12.5777537797,12.6314436926,21.9099998474,xgboost_quantile,DQG,926,0.394168466523,DQG-DQ0,DQ0,DQ0,6,True,1.90782815425e-05,3,True,7.00762099052e-05,3,False,False,True,True,-0.000218394439115,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.00186286631722
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,fbe46153b52221d1d702536ac68b31cac51e1d1f6d2e901300c47d18335f4dd0,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.34025176236,3.34025176236,0.0107823195102,0.0107823195102,0.0151847084986,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.30423610061,0.838012958963,-0.0619870410367,21.1453170776,21.0467273144,8,12.5777537797,15.169971199,19.5462417603,xgboost_quantile,DQG,926,0.838012958963,DQG-DQ0,DQ0,DQ0,6,True,-0.00201792974276,2,True,-0.00249204982777,1,False,False,True,True,0.000753012048193,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.0360156617463
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQS,Promise + seller profiles,0.5,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,bcc3827f61cbe937e9f2a9fc39fdfe43a1287b02efb06c079ce48b5e3368ce44,sha256_pickle_protocol_5_fitted_wrapper,6,4.37958963283,4.37848811968,4.37848811968,0.000125786017237,0.000125786017237,0.000377264964626,0.5,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,4.3779373671,0.389848812095,-0.110151187905,6.03000020981,6.02066958852,8,12.5777537797,12.5484955442,21.9549999237,xgboost_quantile,DQS,926,0.389848812095,DQS-DQ0,DQ0,DQ0,6,True,7.76680377993e-05,4,True,3.65227418964e-06,3,False,False,True,True,-0.000539956803456,True,False,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders,,-0.000550752582097
later,2018-02,2018-02,2018-02-01,xgboost_quantile,DQS,Promise + seller profiles,0.9,full,2197,5781454e29754449d6a1a2acfd81b3e491cbec40363ecc124997a2d732f972f8,ced5714e9abe5ca18dde5e9b20ffa31f4e8a85d4add5fb9b9f4714ffbbfd3802,sha256_pickle_protocol_5_fitted_wrapper,21,3.35518358531,3.34025176236,3.34025176236,-0.00443218486518,-0.00443218486518,3.7914363175e-05,0.9,7d95c88138b22ba2667424325239c22950b3bf7d98924869363f5813ba7b7bad,926,3.35505637566,0.829373650108,-0.070626349892,20.8851337433,20.9033651681,8,12.5777537797,14.7837379069,19.7727050781,xgboost_quantile,DQS,926,0.829373650108,DQS-DQ0,DQ0,DQ0,6,True,-0.00466230145562,0,True,-0.00368460306302,1,False,False,True,True,0.00248138957816,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.014804613307
later,2018-03,2018-03,2018-03-01,linear_quantile,DQB,Promise + both profile blocks,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,c08b2bc4bfd31a049f636f21da6c8e0fc8bb2953f906d692e826cffcd2c59486,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.1644759708,3.1644759708,0.000640987086436,0.000640987086436,0.0143791622521,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.16244758256,0.416415662651,-0.0835843373494,6.39944183296,6.25799402018,7,10.0165662651,8.63925465838,15.4668395103,linear_quantile,DQB,1328,0.416415662651,DQB-DQ0,DQ0,DQ0,6,True,-0.00174129588923,2,True,-0.00465990824144,3,False,False,True,True,0.0119368318344,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.00202838823262
later,2018-03,2018-03,2018-03-01,linear_quantile,DQB,Promise + both profile blocks,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,a409f101fa099460fddd169d134bcdac291f2c51be18361292b82eaca7e43c27,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.11942771084,2.11942771084,-0.00294740041457,-0.00294740041457,-0.00294740041457,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.12567451296,0.882530120482,-0.0174698795181,20.8092783769,20.7662323324,7,10.0165662651,8.94448781709,19.3800932871,linear_quantile,DQB,1328,0.882530120482,DQB-DQ0,DQ0,DQ0,6,True,-0.00513196219554,1,True,-0.00467413404641,2,False,False,True,True,0.00649359815921,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.00624680211359
later,2018-03,2018-03,2018-03-01,linear_quantile,DQG,Promise + state-OD profiles,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,aea0d8ab535b913381acc1c4b702c65f28b04bfa563eb7da05b6a9d2963db6cd,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.1644759708,3.1644759708,0.000200061131762,0.000200061131762,0.0139442977007,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.16384288215,0.414156626506,-0.085843373494,6.40719517369,6.22332397585,7,10.0165662651,8.63791288886,15.4924582333,linear_quantile,DQG,1328,0.414156626506,DQG-DQ0,DQ0,DQ0,6,True,-0.00502930204561,3,True,-0.00443833023516,3,False,False,True,True,0.0201086034278,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,-0.00063308864415
later,2018-03,2018-03,2018-03-01,linear_quantile,DQG,Promise + state-OD profiles,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,7aed502ca3cc80e8fd5fca9e67de9470caee019c0ffaeabd52d916a9b02fc91a,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.11942771084,2.11942771084,0,0,0,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.11942771084,0.888554216867,-0.0114457831325,21,21,7,10.0165662651,9.16216216216,20,linear_quantile,DQG,1328,0.888554216867,DQG-DQ0,DQ0,DQ0,6,True,-0.00250912580818,3,True,-0.00192141993833,3,False,False,True,True,0.00439664202777,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0
later,2018-03,2018-03,2018-03-01,linear_quantile,DQS,Promise + seller profiles,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,7d57369f9adf2b6e75d0e46d4d77821a6d285c519e65fb37668473fee59579cd,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.1644759708,3.1644759708,-0.00377796652258,-0.00377796652258,0.01002095594,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.17643125507,0.417921686747,-0.082078313253,6.12802023959,6.2098775357,7,10.0165662651,8.72696251363,15.3966536866,linear_quantile,DQS,1328,0.417921686747,DQS-DQ0,DQ0,DQ0,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0119552842792
later,2018-03,2018-03,2018-03-01,linear_quantile,DQS,Promise + seller profiles,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,1acc56388b7d08f0bb31d59c95cc6263ba90ca2aee3083f6bbf73535ec7ed427,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.11942771084,2.11942771084,-0.00299808035535,-0.00299808035535,-0.00299808035535,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.12578192543,0.882530120482,-0.0174698795181,20.8090221512,20.7708266798,7,10.0165662651,8.94149111467,19.3700172624,linear_quantile,DQS,1328,0.882530120482,DQS-DQ0,DQ0,DQ0,6,True,-0.00243285667054,1,True,-0.00562775234751,1,False,False,True,True,0,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.00635421458446
later,2018-03,2018-03,2018-03-01,lognormal_ridge,DQB,Promise + both profile blocks,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,4a280948bb55be6aea84a636da8b7cd35938f8528c1ca44497ade06ff6aa7e01,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.22641925777,3.22641925777,-0.00732900410389,-0.00732900410389,-0.0129282437487,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.25006569775,0.373493975904,-0.126506024096,5.53808522642,5.55708557111,7,10.0165662651,8.74661349447,16.1875926772,lognormal_ridge,DQB,1328,0.373493975904,DQB-DQ0,DQ0,DQ0,6,True,-0.00310524681375,3,True,-0.00832253844491,2,False,False,True,True,0.0023020120183,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0236464399811
later,2018-03,2018-03,2018-03-01,lognormal_ridge,DQB,Promise + both profile blocks,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,4a280948bb55be6aea84a636da8b7cd35938f8528c1ca44497ade06ff6aa7e01,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.13317220082,2.13317220082,-0.00815696424448,-0.00815696424448,-0.0146948627649,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.15057241019,0.881777108434,-0.0182228915663,20.7407548033,20.8119132406,7,10.0165662651,9.05947823174,19.91040323,lognormal_ridge,DQB,1328,0.881777108434,DQB-DQ0,DQ0,DQ0,6,True,-0.00285088634486,3,True,-0.00534709363048,2,False,False,True,True,-0.00236936296064,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0174002093695
later,2018-03,2018-03,2018-03-01,lognormal_ridge,DQG,Promise + state-OD profiles,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,a6ff887dd9f19f629d00f2a5f9846267e653d6c3a14ac101a548db4e6f6f1f65,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.22641925777,3.22641925777,-0.00519058674699,-0.00519058674699,-0.010777939996,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.24316626681,0.369728915663,-0.130271084337,5.57237074772,5.56286310468,7,10.0165662651,8.67883357326,16.1712674277,lognormal_ridge,DQG,1328,0.369728915663,DQG-DQ0,DQ0,DQ0,6,True,-0.00515987974753,1,True,-0.0057986325913,1,False,False,True,True,0.0149488800272,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0167470090396
later,2018-03,2018-03,2018-03-01,lognormal_ridge,DQG,Promise + state-OD profiles,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,a6ff887dd9f19f629d00f2a5f9846267e653d6c3a14ac101a548db4e6f6f1f65,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.13317220082,2.13317220082,0.00151182100203,0.00151182100203,-0.00496337544025,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.12994722629,0.885542168675,-0.0144578313253,20.9288078499,20.8930988773,7,10.0165662651,9.10635780003,19.7496809801,lognormal_ridge,DQG,1328,0.885542168675,DQG-DQ0,DQ0,DQ0,6,True,0.00197958322708,4,True,0.00419513964845,4,True,True,False,True,-0.00112866817156,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.00322497453415
later,2018-03,2018-03,2018-03-01,lognormal_ridge,DQS,Promise + seller profiles,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,d68cd7fc150b28c22718a679bb4c1ef3dd28d7ae32d92b1c7dd393d105e2c2e8,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.22641925777,3.22641925777,-0.00315975376192,-0.00315975376192,-0.008735818623,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.23661394816,0.381777108434,-0.118222891566,5.51680060012,5.61504881495,7,10.0165662651,8.79516554205,16.098997434,lognormal_ridge,DQS,1328,0.381777108434,DQS-DQ0,DQ0,DQ0,6,True,0.00136094074254,3,True,-0.00363194268387,2,False,False,True,True,0.00242248692394,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0101946903873
later,2018-03,2018-03,2018-03-01,lognormal_ridge,DQS,Promise + seller profiles,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,d68cd7fc150b28c22718a679bb4c1ef3dd28d7ae32d92b1c7dd393d105e2c2e8,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.13317220082,2.13317220082,-0.00763120743246,-0.00763120743246,-0.0141656964196,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.14945088038,0.888554216867,-0.0114457831325,20.7603897525,21.1301097008,7,10.0165662651,9.31481216813,20.1042534524,lognormal_ridge,DQS,1328,0.888554216867,DQS-DQ0,DQ0,DQ0,6,True,-0.00290758792723,2,True,-0.00390278023085,2,False,False,True,True,0.00312589450675,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0162786795537
later,2018-03,2018-03,2018-03-01,random_forest_leaf_weighted_quantile,DQB,Promise + both profile blocks,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,1047457fd027fbfc905c28fcae741cd85c8db7bdb1be8f03de0c98ea7e3a605e,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.22778614458,3.22778614458,-0.00198296978887,-0.00198296978887,-0.00797934757099,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.23418674699,0.422439759036,-0.0775602409639,6,5.84186746988,7,10.0165662651,9.21382007823,16,random_forest_leaf_weighted_quantile,DQB,1328,0.422439759036,DQB-DQ0,DQ0,DQ0,6,True,0.00714874448574,4,True,0.00219154065308,4,True,True,False,True,0.0295212540302,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,0.00640060240964
later,2018-03,2018-03,2018-03-01,random_forest_leaf_weighted_quantile,DQB,Promise + both profile blocks,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,1047457fd027fbfc905c28fcae741cd85c8db7bdb1be8f03de0c98ea7e3a605e,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.4219126506,2.4219126506,0.041289680689,0.041289680689,-0.0955375541818,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.3219126506,0.843373493976,-0.0566265060241,17,18.0097891566,7,10.0165662651,9.72115384615,19,random_forest_leaf_weighted_quantile,DQB,1328,0.843373493976,DQB-DQ0,DQ0,DQ0,6,True,0.0482986236869,5,True,0.025024656592,4,True,True,False,True,0.0172347055609,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.1
later,2018-03,2018-03,2018-03-01,random_forest_leaf_weighted_quantile,DQG,Promise + state-OD profiles,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,f7f47042909f033df91939b6c47f4fdaf6f39d37997287c524360e5adcd49b1c,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.22778614458,3.22778614458,-0.0134142073953,-0.0134142073953,-0.019478995541,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.27108433735,0.405120481928,-0.0948795180723,5,5.56174698795,7,10.0165662651,9.24303797468,16,random_forest_leaf_weighted_quantile,DQG,1328,0.405120481928,DQG-DQ0,DQ0,DQ0,6,True,-0.00395175137805,2,True,-0.00273863255938,3,False,False,True,True,0.0427068073784,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,,0.0432981927711
later,2018-03,2018-03,2018-03-01,random_forest_leaf_weighted_quantile,DQG,Promise + state-OD profiles,0.9,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,f7f47042909f033df91939b6c47f4fdaf6f39d37997287c524360e5adcd49b1c,sha256_pickle_protocol_5_fitted_wrapper,21,2.11942771084,2.4219126506,2.4219126506,-0.0114728103722,-0.0114728103722,-0.155830313366,0.9,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,2.44969879518,0.826054216867,-0.0739457831325,16,17.1340361446,7,10.0165662651,9.99134199134,19,random_forest_leaf_weighted_quantile,DQG,1328,0.826054216867,DQG-DQ0,DQ0,DQ0,6,True,0.0115657390639,4,True,-0.00106974430355,3,False,False,True,True,0.0312415009927,False,True,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders,,0.0277861445783
later,2018-03,2018-03,2018-03-01,random_forest_leaf_weighted_quantile,DQS,Promise + seller profiles,0.5,full,2520,4c808a9f45d24b6c3aad7166bb65c4e89a9af4bb25bce0e8c585f59cfe5fc500,073aa9283f80745395237bd06fdc11ce0dba885371264842f2a5785049792466,sha256_pickle_protocol_5_fitted_wrapper,6,3.20858433735,3.22778614458,3.22778614458,0.0134142073953,0.0134142073953,0.00750997418446,0.5,5092f5e7034c263ff007ff4a6fab61efb011668930b5964c9bdd412718e5736f,1328,3.18448795181,0.439759036145,-0.0602409638554,6,6.01957831325,7,10.0165662651,9.25134408602,16,random_forest_leaf_weighted_quantile,DQS,1328,0.439759036145,DQS-DQ0,DQ0,DQ0,6,True,0.0154878362616,6,True,0.0139352724661,6,True,True,False,True,0.0110967628614,True,False,True,True,Supported,Supported,positive_median_four_months_support_and_coverage_guards_pass,,-0.0432981927711
