period,cohort,cohort_month,origin,family,model_id,model_name,quantile,representation,n_train_breaches,train_order_id_sha256,fitted_model_sha256,model_hash_type,unconditional_training_quantile,unconditional_reference_loss,baseline_pinball_loss,dq0_reference_loss,skill,skill_vs_dq0,skill_vs_unconditional,nominal_coverage,order_id_sha256,n_orders,pinball_loss,empirical_coverage,coverage_error,median_prediction,mean_prediction,median_actual,mean_actual,mean_exceedance,p90_absolute_error,model_family,specification,n_obs,coverage,comparison,reference_model,reference_specification,later_month_count,primary_evidence_available,median_skill,favourable_month_count,high_support_guard_available,high_support_median_skill,high_support_favourable_month_count,support_ge20_gain_present,high_support_guard,gain_only_low_support,coverage_guard_available,median_absolute_coverage_error_deterioration,coverage_not_materially_worse,coverage_materially_worse,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason,constituent_fitted_model_count
later,2018-05,2018-05,2018-05-01,xgboost_quantile,DQS,Promise + seller profiles,0.9,full,4757,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,7530444fa74063e3d9695d3b3dfd3428ff384938a6634250161e07afb7f734d9,sha256_pickle_protocol_5_fitted_wrapper,21,2.05553047404,2.04495136915,2.04495136915,-0.00510550314873,-0.00510550314873,6.74274762122e-05,0.9,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,443,2.05539187481,0.968397291196,0.0683972911964,21.032333374,21.0477081712,5,7.10383747178,20.9160806111,19.9200866699,xgboost_quantile,DQS,443,0.968397291196,DQS-DQ0,DQ0,DQ0,6,True,-0.00466230145562,0,True,-0.00368460306302,1,False,False,True,True,0.00248138957816,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-06,2018-06,2018-06-01,linear_quantile,DQ0,Direct promise severity baseline,0.5,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,26eb7be2d9174fa309e45a4aeb7bc17b767b0a13cb21d688db8a502e48b17621,sha256_pickle_protocol_5_fitted_wrapper,7,4.83802816901,4.67386342156,4.67386342156,0,0,0.033932160317,0.5,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.67386342156,0.450704225352,-0.0492957746479,7.13760781088,7.11570384672,8,13.3521126761,14.1855593942,21.9907818181,linear_quantile,DQ0,71,0.450704225352,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-06,2018-06,2018-06-01,linear_quantile,DQ0,Direct promise severity baseline,0.9,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,19ea4df0da5c0715c04d59715bb463f81218064cd4891e73b54d720a5b6eb523,sha256_pickle_protocol_5_fitted_wrapper,23,4.03521126761,3.97537413006,3.97537413006,0,0,0.014828749618,0.9,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,3.97537413006,0.830985915493,-0.069014084507,22.8554407306,22.827268204,8,13.3521126761,17.9148299155,21.933981018,linear_quantile,DQ0,71,0.830985915493,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-06,2018-06,2018-06-01,linear_quantile,DQB,Promise + both profile blocks,0.5,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,8fccc1b415c57e1762913093a4bc28818daa43d89b64ab2eff4b95774f805002,sha256_pickle_protocol_5_fitted_wrapper,7,4.83802816901,4.67386342156,4.67386342156,-0.00457526204844,-0.00457526204844,0.0295121467939,0.5,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.6952475715,0.43661971831,-0.0633802816901,7.62699709858,7.3785032607,8,13.3521126761,13.6356427955,20.8378977041,linear_quantile,DQB,71,0.43661971831,DQB-DQ0,DQ0,DQ0,6,True,-0.00174129588923,2,True,-0.00465990824144,3,False,False,True,True,0.0119368318344,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-06,2018-06,2018-06-01,linear_quantile,DQB,Promise + both profile blocks,0.9,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,cc027129e9094b365dafec6d1d3871332cf2e8e9cb234501f33e92c8b5e068b4,sha256_pickle_protocol_5_fitted_wrapper,23,4.03521126761,3.97537413006,3.97537413006,0.00626592947544,0.00626592947544,0.0210017631941,0.9,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,3.95046471613,0.830985915493,-0.069014084507,23.7385413794,23.1181554766,8,13.3521126761,17.5953409134,23.2314639573,linear_quantile,DQB,71,0.830985915493,DQB-DQ0,DQ0,DQ0,6,True,-0.00513196219554,1,True,-0.00467413404641,2,False,False,True,True,0.00649359815921,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-06,2018-06,2018-06-01,linear_quantile,DQG,Promise + state-OD profiles,0.5,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,e9f1543938f6871bfc04ea9c3095ec93625f32352e00e3529f8fb668bfce8d9e,sha256_pickle_protocol_5_fitted_wrapper,7,4.83802816901,4.67386342156,4.67386342156,-0.0146642831092,-0.0146642831092,0.0197654680132,0.5,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.74240227799,0.422535211268,-0.0774647887324,7.71558017737,7.10580165558,8,13.3521126761,13.6208439747,21.7406647699,linear_quantile,DQG,71,0.422535211268,DQG-DQ0,DQ0,DQ0,6,True,-0.00502930204561,3,True,-0.00443833023516,3,False,False,True,True,0.0201086034278,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-06,2018-06,2018-06-01,linear_quantile,DQG,Promise + state-OD profiles,0.9,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,f1f7e0af040b51a9173adf16d2e39bc6bd5f9d933d93450542ecf2577dc89aee,sha256_pickle_protocol_5_fitted_wrapper,23,4.03521126761,3.97537413006,3.97537413006,0.00257266526916,0.00257266526916,0.017363265478,0.9,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,3.96514682311,0.830985915493,-0.069014084507,23.7496768716,22.8808961565,8,13.3521126761,17.8225884774,23.0535082061,linear_quantile,DQG,71,0.830985915493,DQG-DQ0,DQ0,DQ0,6,True,-0.00250912580818,3,True,-0.00192141993833,3,False,False,True,True,0.00439664202777,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-06,2018-06,2018-06-01,linear_quantile,DQS,Promise + seller profiles,0.5,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,4556245351be6eb1043684a95ba59676694849ca757c5bc760e51d9e7ed34d7b,sha256_pickle_protocol_5_fitted_wrapper,7,4.83802816901,4.67386342156,4.67386342156,0.00752704713121,0.00752704713121,0.0412037984783,0.5,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.63868303131,0.43661971831,-0.0633802816901,7.23374929591,7.26130611637,8,13.3521126761,13.6392532023,21.7662507041,linear_quantile,DQS,71,0.43661971831,DQS-DQ0,DQ0,DQ0,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-06,2018-06,2018-06-01,linear_quantile,DQS,Promise + seller profiles,0.9,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,f9bfd716fa83490b8d6714fafac8e373b9a65fa8b410e24469a61fb755ede681,sha256_pickle_protocol_5_fitted_wrapper,23,4.03521126761,3.97537413006,3.97537413006,-0.00487055847565,-0.00487055847565,0.0100304154345,0.9,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,3.99473642223,0.830985915493,-0.069014084507,22.955435503,22.929662653,8,13.3521126761,17.9688067618,22.1965644475,linear_quantile,DQS,71,0.830985915493,DQS-DQ0,DQ0,DQ0,6,True,-0.00243285667054,1,True,-0.00562775234751,1,False,False,True,True,0,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-06,2018-06,2018-06-01,xgboost_quantile,DQ0,Direct promise severity baseline,0.5,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,f4a44f75dea57a08fa99ab28c74149b35aeb87a699a2efcbd949123ef1bfd02d,sha256_pickle_protocol_5_fitted_wrapper,7,4.83802816901,4.83496478914,4.83496478914,0,0,0.000633187689635,0.5,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.83496478914,0.464788732394,-0.0352112676056,7,6.98246479706,8,13.3521126761,14.9843420982,22,xgboost_quantile,DQ0,71,0.464788732394,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-06,2018-06,2018-06-01,xgboost_quantile,DQ0,Direct promise severity baseline,0.9,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,abfdae4527003b95e0f683d2093d9428eda23e65f578a71ea2eeef3799c20159,sha256_pickle_protocol_5_fitted_wrapper,23,4.03521126761,4.00535838167,4.00535838167,0,0,0.00739809738612,0.9,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.00535838167,0.830985915493,-0.069014084507,22.9955291748,22.8160654525,8,13.3521126761,18.0988650322,21.9955291748,xgboost_quantile,DQ0,71,0.830985915493,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
later,2018-06,2018-06,2018-06-01,xgboost_quantile,DQB,Promise + both profile blocks,0.5,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,3e0c9552b61c7cbfdaafb03324ab125b6057a1b071c53025dd5706afffa16683,sha256_pickle_protocol_5_fitted_wrapper,7,4.83802816901,4.83496478914,4.83496478914,-0.000174785076519,-0.000174785076519,0.000458513284875,0.5,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.83580986883,0.450704225352,-0.0492957746479,6.96999979019,6.96556335772,8,13.3521126761,14.6170513202,22.0300002098,xgboost_quantile,DQB,71,0.450704225352,DQB-DQ0,DQ0,DQ0,6,True,-0.000152139854368,2,True,-0.000254464465177,1,False,False,True,True,-0.000880974879912,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-06,2018-06,2018-06-01,xgboost_quantile,DQB,Promise + both profile blocks,0.9,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,073f88bcb5d3164fa5df12ae38d9aa8a3d8c323a053969b4d82a0fa97c32a6ac,sha256_pickle_protocol_5_fitted_wrapper,23,4.03521126761,4.00535838167,4.00535838167,-0.0149012522261,-0.0149012522261,-0.00739291392488,0.9,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.06504323718,0.816901408451,-0.0830985915493,23.0150279999,23.0870125999,8,13.3521126761,16.8846369523,22.0203380585,xgboost_quantile,DQB,71,0.816901408451,DQB-DQ0,DQ0,DQ0,6,True,-0.00411813543947,2,True,-0.00385617313606,2,False,False,True,True,0.00161987041037,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-06,2018-06,2018-06-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.5,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,e5dcb6f26cfdf0da3cd277c39621d0821bae027739e396412446aefb91622135,sha256_pickle_protocol_5_fitted_wrapper,7,4.83802816901,4.83496478914,4.83496478914,-0.000305874752066,-0.000305874752066,0.000327506613697,0.5,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.83644368279,0.450704225352,-0.0492957746479,6.96999979019,6.98035212638,8,13.3521126761,14.6047436152,22.0300002098,xgboost_quantile,DQG,71,0.450704225352,DQG-DQ0,DQ0,DQ0,6,True,1.90782815425e-05,3,True,7.00762099052e-05,3,False,False,True,True,-0.000218394439115,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-06,2018-06,2018-06-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.9,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,f5b7de5bde83f074af1fc5fe3176ce8fff90071b1532dfb321f600d484c25b2f,sha256_pickle_protocol_5_fitted_wrapper,23,4.03521126761,4.00535838167,4.00535838167,-0.0140768312791,-0.0140768312791,-0.00657459212431,0.9,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.06174113583,0.816901408451,-0.0830985915493,22.9368686676,22.9428939013,8,13.3521126761,16.9453133803,22.113866806,xgboost_quantile,DQG,71,0.816901408451,DQG-DQ0,DQ0,DQ0,6,True,-0.00201792974276,2,True,-0.00249204982777,1,False,False,True,True,0.000753012048193,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
later,2018-06,2018-06,2018-06-01,xgboost_quantile,DQS,Promise + seller profiles,0.5,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,5e35b33c6543721a626f0b66a150f92b92746c2984c0437531cd1422e0679553,sha256_pickle_protocol_5_fitted_wrapper,7,4.83802816901,4.83496478914,4.83496478914,0.000131088286495,0.000131088286495,0.000764192972641,0.5,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.83433098189,0.464788732394,-0.0352112676056,7,6.98119718256,8,13.3521126761,14.9843420982,22,xgboost_quantile,DQS,71,0.464788732394,DQS-DQ0,DQ0,DQ0,6,True,7.76680377993e-05,4,True,3.65227418964e-06,3,False,False,True,True,-0.000539956803456,True,False,True,False,Not-supported,Not-supported,gain_confined_to_lower_support_orders,
later,2018-06,2018-06,2018-06-01,xgboost_quantile,DQS,Promise + seller profiles,0.9,full,5178,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,5d56c1d8e74805e789902405ae12d6dafa6dd1030a930bfdf763b0150dbc042d,sha256_pickle_protocol_5_fitted_wrapper,23,4.03521126761,4.00535838167,4.00535838167,-0.00489241804605,-0.00489241804605,0.00254187392523,0.9,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,71,4.0249542693,0.830985915493,-0.069014084507,22.9879016876,23.0657317739,8,13.3521126761,18.0670881271,21.8740329742,xgboost_quantile,DQS,71,0.830985915493,DQS-DQ0,DQ0,DQ0,6,True,-0.00466230145562,0,True,-0.00368460306302,1,False,False,True,True,0.00248138957816,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,linear_quantile,DQ0,Direct promise severity baseline,0.5,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,4738842bd2f70815dba98b4021ea561933ed34e251ac1c9bc675b9ebb2632e0d,sha256_pickle_protocol_5_fitted_wrapper,7,2.3693843594,1.97164896785,1.97164896785,0,0,0.167864445449,0.5,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,1.97164896785,0.637271214642,0.137271214642,4.93486014936,5.29970784702,4,5.80532445923,6.13256340207,6.64539599124,linear_quantile,DQ0,601,0.637271214642,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,linear_quantile,DQ0,Direct promise severity baseline,0.9,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,8181c0d7b1cd843fecf239930f2645a54f3ffe0037adccb8859d678f5f641cbc,sha256_pickle_protocol_5_fitted_wrapper,22,2.06539101498,1.87852384584,1.87852384584,0,0,0.0904754440112,0.9,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,1.87852384584,0.96006655574,0.0600665557404,19.2054788117,19.763201535,4,5.80532445923,12.0885174622,18.7947425313,linear_quantile,DQ0,601,0.96006655574,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,linear_quantile,DQB,Promise + both profile blocks,0.5,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,1f6914d09231f8c9c06ce6f41e6f179134ebf7bd005f5350c42b2fa2d465d22b,sha256_pickle_protocol_5_fitted_wrapper,7,2.3693843594,1.97164896785,1.97164896785,0.0233189898057,0.0233189898057,0.187269005962,0.5,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,1.92567210567,0.594009983361,0.0940099833611,4.70101756601,5.05026123025,4,5.80532445923,5.67305506484,6.8900270319,linear_quantile,DQB,601,0.594009983361,DQB-DQ0,DQ0,DQ0,6,True,-0.00174129588923,2,True,-0.00465990824144,3,False,False,True,True,0.0119368318344,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,linear_quantile,DQB,Promise + both profile blocks,0.9,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,7a7d05d79de055267a3f48c9d20d60801b0ca799b67b0c77a7be941186e963ef,sha256_pickle_protocol_5_fitted_wrapper,22,2.06539101498,1.87852384584,1.87852384584,0.0275826136427,0.0275826136427,0.115562508438,0.9,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,1.82670924838,0.96006655574,0.0600665557404,18.3795471288,19.0589146248,4,5.80532445923,12.5546453887,18.420050522,linear_quantile,DQB,601,0.96006655574,DQB-DQ0,DQ0,DQ0,6,True,-0.00513196219554,1,True,-0.00467413404641,2,False,False,True,True,0.00649359815921,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,linear_quantile,DQG,Promise + state-OD profiles,0.5,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,6bd6d88cad9fe5ca8f13a1dce04e3982341d8da64673044c6edcb8f568a5aea3,sha256_pickle_protocol_5_fitted_wrapper,7,2.3693843594,1.97164896785,1.97164896785,0.0258682877663,0.0258682877663,0.189390367435,0.5,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,1.92064578498,0.594009983361,0.0940099833611,4.34383816216,4.93475867454,4,5.80532445923,5.80292268473,6.87243636123,linear_quantile,DQG,601,0.594009983361,DQG-DQ0,DQ0,DQ0,6,True,-0.00502930204561,3,True,-0.00443833023516,3,False,False,True,True,0.0201086034278,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,linear_quantile,DQG,Promise + state-OD profiles,0.9,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,3c07ce2c93b702361b57ceeaeca5509e47962beb982d4ece0263ad9125d4ff94,sha256_pickle_protocol_5_fitted_wrapper,22,2.06539101498,1.87852384584,1.87852384584,0.0369415735021,0.0369415735021,0.124074712248,0.9,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,1.80912821911,0.96006655574,0.0600665557404,17.9081604541,18.8313460321,4,5.80532445923,12.6842567981,18.2962612735,linear_quantile,DQG,601,0.96006655574,DQG-DQ0,DQ0,DQ0,6,True,-0.00250912580818,3,True,-0.00192141993833,3,False,False,True,True,0.00439664202777,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,linear_quantile,DQS,Promise + seller profiles,0.5,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,f8ae71e5018ed31e8df6172e9f8f4d2509c25a77bb36ff13bd0d23269366e588,sha256_pickle_protocol_5_fitted_wrapper,7,2.3693843594,1.97164896785,1.97164896785,-0.00905786835776,-0.00905786835776,0.16032707114,0.5,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,1.98950790465,0.630615640599,0.130615640599,5.15760562855,5.41183139082,4,5.80532445923,5.91864377368,6.61308333525,linear_quantile,DQS,601,0.630615640599,DQS-DQ0,DQ0,DQ0,6,True,0.000519832297006,3,True,-0.00279893963735,2,False,False,True,True,0.00107991360691,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,linear_quantile,DQS,Promise + seller profiles,0.9,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,9cf855b6e05f60442a8143ae082abf16c1e30f66122351fc6cab23aa23fd30f1,sha256_pickle_protocol_5_fitted_wrapper,22,2.06539101498,1.87852384584,1.87852384584,-0.00250784662868,-0.00250784662868,0.0881944959198,0.9,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,1.88323489553,0.96006655574,0.0600665557404,19.4845950645,19.7917436536,4,5.80532445923,12.1350157764,18.9768935815,linear_quantile,DQS,601,0.96006655574,DQS-DQ0,DQ0,DQ0,6,True,-0.00243285667054,1,True,-0.00562775234751,1,False,False,True,True,0,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,xgboost_quantile,DQ0,Direct promise severity baseline,0.5,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,6741e46ab24e6120859af849486485248dd765d7eac7921cbb1ac5d4cda4140c,sha256_pickle_protocol_5_fitted_wrapper,7,2.3693843594,2.35211311997,2.35211311997,0,0,0.00728933630365,0.5,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,2.35211311997,0.737104825291,0.237104825291,6.90999984741,6.9356571426,4,5.80532445923,6.79718363134,6,xgboost_quantile,DQ0,601,0.737104825291,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,xgboost_quantile,DQ0,Direct promise severity baseline,0.9,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,2cf6f37e498c5b3fb2c36704adbee56146ce2d20a2d9aaf7fc244585d9963edf,sha256_pickle_protocol_5_fitted_wrapper,22,2.06539101498,1.96309559992,1.96309559992,0,0,0.0495283528952,0.9,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,1.96309559992,0.963394342762,0.0633943427621,20.1105041504,20.8596231204,4,5.80532445923,12.5025957281,19.9784469604,xgboost_quantile,DQ0,601,0.963394342762,DQ0_reference,,,,,,,,,,,,,,,,,,,Reference,Reference,,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,xgboost_quantile,DQB,Promise + both profile blocks,0.5,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,19d6e81c44fe9f52200691c15e878a2b57b5a79afa49fa7f072c7f164341705e,sha256_pickle_protocol_5_fitted_wrapper,7,2.3693843594,2.35211311997,2.35211311997,-0.0037987710822,-0.0037987710822,0.00351825574141,0.5,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,2.36104825927,0.73377703827,0.23377703827,6.94000005722,6.96845259246,4,5.80532445923,6.68418749869,6.03000020981,xgboost_quantile,DQB,601,0.73377703827,DQB-DQ0,DQ0,DQ0,6,True,-0.000152139854368,2,True,-0.000254464465177,1,False,False,True,True,-0.000880974879912,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,xgboost_quantile,DQB,Promise + both profile blocks,0.9,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,e592691b4f6b0a81f9dc15df7a2ed444a9e577f79d614c911079976e25a59dfa,sha256_pickle_protocol_5_fitted_wrapper,22,2.06539101498,1.96309559992,1.96309559992,-0.0334498341338,-0.0334498341338,0.0177352339507,0.9,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,2.02876082212,0.966722129784,0.0667221297837,21.401512146,21.5849146946,4,5.80532445923,13.5465940475,20.401512146,xgboost_quantile,DQB,601,0.966722129784,DQB-DQ0,DQ0,DQ0,6,True,-0.00411813543947,2,True,-0.00385617313606,2,False,False,True,True,0.00161987041037,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.5,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,1c36a3c078a28c198619d913746c3617cab366041f88ccff64fa26023f19b31a,sha256_pickle_protocol_5_fitted_wrapper,7,2.3693843594,2.35211311997,2.35211311997,-0.00149085249672,-0.00149085249672,0.00580935113216,0.5,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,2.35561977369,0.73377703827,0.23377703827,6.90999984741,6.95125614506,4,5.80532445923,6.69609382749,6.03000020981,xgboost_quantile,DQG,601,0.73377703827,DQG-DQ0,DQ0,DQ0,6,True,1.90782815425e-05,3,True,7.00762099052e-05,3,False,False,True,True,-0.000218394439115,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
terminal,2018-07_to_2018-08,2018-07_to_2018-08,2018-07-01,xgboost_quantile,DQG,Promise + state-OD profiles,0.9,full,5654,7cbb50cfe461399849b79312dc92eb05c5b8e1ac7e79036c72b0776c3bc21aad,0b8a8ca658daa10068bde23cfc7f8f8a21095b01497dc9be0df87a6b5a0c2309,sha256_pickle_protocol_5_fitted_wrapper,22,2.06539101498,1.96309559992,1.96309559992,-0.0295372832558,-0.0295372832558,0.0214540026281,0.9,411c630c68b48c4d3c3d613201fd86996a7c6c54de543da9246dd19a726f1c22,601,2.02108011071,0.965058236273,0.0650582362729,20.9451637268,21.4950649972,4,5.80532445923,12.9388447716,20.409954071,xgboost_quantile,DQG,601,0.965058236273,DQG-DQ0,DQ0,DQ0,6,True,-0.00201792974276,2,True,-0.00249204982777,1,False,False,True,True,0.000753012048193,True,False,True,False,Not-supported,Not-supported,nonpositive_median_skill_or_fewer_than_four_favourable_months,
